Staten Island Rolling Sales File.  All Sales From May 2016 - April 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 5/1/2017  Co-op Sales Files as of 5/5/2017,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 1/6/2017,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2015,537, ,B2,39 GRISSOM AVENUE                        ,            ,10314,2,0,2," 4,440 "," 2,322 ",1970,1,B2," 720,000 ",12/2/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2015,547, ,B2,19 GRISSOM AVENUE                        ,            ,10314,2,0,2," 4,368 "," 2,322 ",1970,1,B2," 657,000 ",10/25/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2018,21, ,B9,1325 ROCKLAND AVENUE                     ,            ,10314,2,0,2," 2,392 "," 2,800 ",2001,1,B9," 525,000 ",1/5/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2102,5, ,B2,15 KNAPP STREET                          ,            ,10314,2,0,2," 4,624 "," 2,472 ",1970,1,B2," 670,000 ",1/18/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2107,14, ,B2,31 BLEEKER PLACE                         ,            ,10314,2,0,2," 4,982 "," 2,646 ",1970,1,B2," 779,500 ",8/4/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2111,80, ,B2,127 PARK DRIVE NORTH                     ,            ,10314,2,0,2," 4,200 "," 2,990 ",1975,1,B2, -   ,10/11/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2111,80, ,B2,127 PARK DRIVE NORTH                     ,            ,10314,2,0,2," 4,200 "," 2,990 ",1975,1,B2," 650,000 ",7/8/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2111,145, ,B2,100 GARY PLACE                           ,            ,10314,2,0,2," 2,900 "," 2,192 ",1978,1,B2," 620,000 ",8/30/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2112,24, ,B2,33 MULBERRY CIRCLE                       ,            ,10314,2,0,2," 4,223 "," 2,870 ",1975,1,B2," 700,000 ",9/14/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2113,24, ,B2,103 GARY PLACE                           ,            ,10314,2,0,2," 4,644 "," 2,248 ",1965,1,B2," 688,000 ",11/22/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2113,35, ,B2,83 GARY PLACE                            ,            ,10314,2,0,2," 4,687 "," 2,248 ",1965,1,B2, 10 ,7/12/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2114,13, ,B2,157 ROCKVILLE AVENUE                     ,            ,10314,2,0,2," 4,600 "," 2,556 ",1965,1,B2, -   ,11/23/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2114,21, ,B2,141 ROCKVILLE AVENUE                     ,            ,10314,2,0,2," 3,780 "," 2,556 ",1965,1,B2," 500,000 ",2/10/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2114,73, ,B2,23 ROCKVILLE AVENUE                      ,            ,10314,2,0,2," 4,400 "," 2,634 ",1965,1,B2," 695,000 ",8/31/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2114,169, ,B2,158 FREEDOM AVENUE                       ,            ,10314,2,0,2," 4,606 "," 2,556 ",1965,1,B2," 675,000 ",1/4/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2115,7, ,B2,23 BOWLING GREEN PLACE                   ,            ,10314,2,0,2," 5,200 "," 2,944 ",1978,1,B9," 753,450 ",8/10/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2115,12, ,B9,31 BOWLING GREEN PLACE                   ,            ,10314,2,0,2," 3,780 "," 1,947 ",1980,1,B9," 715,000 ",10/28/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2115,80, ,B2,112 ROCKVILLE AVENUE                     ,            ,10314,2,0,2," 4,760 "," 1,552 ",1970,1,B2, -   ,3/13/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2115,153, ,B2,20 ROCKVILLE AVENUE                      ,            ,10314,2,0,2," 4,816 "," 2,942 ",1970,1,B2," 699,000 ",6/13/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2116,25, ,B2,73 SLEEPY HOLLOW ROAD                    ,            ,10314,2,0,2," 3,990 "," 1,864 ",1977,1,B2," 608,000 ",7/25/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2116,29, ,B2,81 SLEEPY HOLLOW ROAD                    ,            ,10314,2,0,2," 3,840 "," 1,864 ",1977,1,B2," 214,500 ",11/14/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2117,6, ,B2,837 TRAVIS AVENUE                        ,            ,10314,2,0,2," 4,080 "," 2,396 ",1970,1,B2, -   ,9/7/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2117,13, ,B2,851 TRAVIS AVENUE                        ,            ,10314,2,0,2," 3,403 "," 2,289 ",1970,1,B2," 450,000 ",11/17/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2117,87, ,B9,32 SLEEPY HOLLOW ROAD                    ,            ,10314,2,0,2," 2,491 "," 2,200 ",1980,1,B9," 550,000 ",8/10/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2117,93, ,B2,16 SLEEPY HOLLOW ROAD                    ,            ,10314,2,0,2," 4,653 "," 2,445 ",1970,1,B2, -   ,10/20/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2118,133, ,B2,102 MULBERRY AVENUE                      ,            ,10314,2,0,2," 2,667 "," 2,155 ",1980,1,B2," 550,000 ",12/23/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2362,28, ,B2,110 SAXON AVENUE                         ,            ,10314,2,0,2," 5,124 "," 2,176 ",1970,1,B2, -   ,5/24/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2366,33, ,B2,31 MERRYMOUNT STREET                     ,            ,10314,2,0,2," 6,324 "," 2,492 ",1970,1,B2," 695,000 ",11/4/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2366,42, ,B2,15 MERRYMOUNT STREET                     ,            ,10314,2,0,2," 4,783 "," 2,492 ",1970,1,B2," 800,000 ",3/21/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2366,67, ,B2,118 KEATING PLACE                        ,            ,10314,2,0,2," 5,040 "," 2,492 ",1970,1,B2," 610,000 ",7/25/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2369,97, ,B9,378 TRAVIS AVENUE                        ,            ,10314,2,0,2," 3,288 "," 2,370 ",1981,1,B9, -   ,9/20/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2369,135, ,B2,591 KLONDIKE AVENUE                      ,            ,10314,2,0,2," 5,544 "," 2,649 ",1974,1,B2," 570,000 ",8/26/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2369,153, ,B2,627 KLONDIKE AVENUE                      ,            ,10314,2,0,2," 5,280 "," 2,684 ",1974,1,B2, -   ,5/20/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2369,158, ,B2,639 KLONDIKE AVENUE                      ,            ,10314,2,0,2," 5,280 "," 2,853 ",1974,1,B2," 685,000 ",12/9/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2370,75, ,B9,928 ROCKLAND AVENUE                      ,            ,10314,2,0,2," 2,199 "," 1,200 ",2001,1,B9, -   ,6/2/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2370,76, ,B9,926 ROCKLAND AVENUE                      ,            ,10314,2,0,2," 2,280 "," 1,200 ",2001,1,B9," 510,000 ",9/22/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2370,94, ,B9,904 ROCKLAND AVENUE                      ,            ,10314,2,0,2," 2,172 "," 1,200 ",2001,1,B9," 415,000 ",7/5/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2370,180, ,B9,1412 FOREST HILL ROAD                    ,            ,10314,2,0,2," 3,201 "," 2,248 ",1980,1,B9," 499,000 ",12/28/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2370,212, ,B2,22 MONAHAN AVENUE                        ,            ,10314,2,0,2," 4,830 "," 2,150 ",2004,1,B2, -   ,9/9/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2371,27, ,B9,51 LEWISTON STREET                       ,            ,10314,2,0,2," 2,625 "," 1,450 ",1990,1,B9," 579,000 ",8/22/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2374,50, ,B2,66 MONAHAN AVENUE                        ,            ,10314,2,0,2," 3,675 "," 2,200 ",1994,1,B2," 640,000 ",8/23/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2376,99, ,B9,1062 ROCKLAND AVENUE                     ,            ,10314,2,0,2," 2,581 "," 2,140 ",1982,1,B9," 495,000 ",6/21/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2376,174, ,B9,40 NEHRING AVENUE                        ,            ,10314,2,0,2," 2,750 "," 1,638 ",1980,1,B9," 525,000 ",9/27/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2378,19, ,B9,175 MC VEIGH AVENUE                      ,            ,10314,2,0,2," 2,400 "," 1,352 ",1980,1,B9," 490,000 ",8/4/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2378,63, ,B9,196 BRAISTED AVENUE                      ,            ,10314,2,0,2," 2,400 "," 1,344 ",1980,1,B9," 510,000 ",10/28/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2382,12, ,B2,75 RADFORD STREET                        ,            ,10314,2,0,2," 4,180 "," 2,310 ",1970,1,B2, -   ,12/28/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2382,105, ,B2,90 SHILOH STREET                         ,            ,10314,2,0,2," 4,200 "," 2,420 ",1970,1,B2, -   ,11/10/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2383,60, ,B2,95 SHILOH STREET                         ,            ,10314,2,0,2," 4,704 "," 2,277 ",1970,1,B2," 765,000 ",1/27/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2383,116, ,B2,20 POI COURT                             ,            ,10314,2,0,2," 9,620 "," 2,516 ",1970,1,B2," 865,000 ",1/31/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2384,40, ,B2,149 MERRYMOUNT STREET                    ,            ,10314,2,0,2," 4,655 "," 2,600 ",1970,1,B2," 678,000 ",11/3/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2384,48, ,B2,2 VASSAR STREET                          ,            ,10314,2,0,2," 4,845 "," 2,264 ",1970,1,B2," 675,000 ",5/31/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2387,57, ,B9,22 PURDUE STREET                         ,            ,10314,2,0,2," 2,400 "," 1,392 ",1982,1,B9, -   ,7/29/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2389,11, ,B9,423 KLONDIKE AVENUE                      ,            ,10314,2,0,2," 4,140 "," 2,356 ",1980,1,B9, -   ,10/18/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2389,22, ,B9,449 KLONDIKE AVENUE                      ,            ,10314,2,0,2," 4,200 "," 2,136 ",1980,1,B9, -   ,10/18/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2389,23, ,B9,453 KLONDIKE AVENUE                      ,            ,10314,2,0,2," 4,290 "," 2,136 ",1980,1,B9, -   ,10/18/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2390,313, ,B9,35 SHALE STREET                          ,            ,10314,2,0,2," 2,626 "," 1,528 ",1980,1,B9," 450,000 ",6/7/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2392,17, ,B2,56 FURNESS PLACE                         ,            ,10314,2,0,2," 4,200 "," 3,132 ",1970,1,B2," 755,000 ",1/5/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2392,29, ,B2,32 FURNESS PLACE                         ,            ,10314,2,0,2," 4,200 "," 3,241 ",1970,1,B2, -   ,1/11/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2392,151, ,B9,9 FURNESS PLACE                          ,            ,10314,2,0,2," 2,652 "," 2,326 ",1981,1,B9," 645,000 ",2/16/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2392,174, ,B9,53 FURNESS PLACE                         ,            ,10314,2,0,2," 3,060 "," 2,028 ",1981,1,B9," 669,000 ",12/14/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2393,52, ,B2,10 BRIDGETOWN STREET                     ,            ,10314,2,0,2," 4,200 "," 2,452 ",1976,1,B2," 615,000 ",9/15/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2393,82, ,B2,72 BRIDGETOWN STREET                     ,            ,10314,2,0,2," 4,200 "," 2,652 ",1976,1,B2," 785,000 ",2/16/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2393,92, ,B2,85 BRIDGETOWN STREET                     ,            ,10314,2,0,2," 4,500 "," 2,508 ",1976,1,B2, -   ,9/17/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2393,115, ,B2,56 BANGOR STREET                         ,            ,10314,2,0,2," 4,100 "," 2,532 ",1975,1,B2," 668,000 ",8/23/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2393,117, ,B2,52 BANGOR STREET                         ,            ,10314,2,0,2," 4,100 "," 2,532 ",1975,1,B2," 710,000 ",9/7/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2393,125, ,B2,36 BANGOR STREET                         ,            ,10314,2,0,2," 4,100 "," 2,532 ",1975,1,B2," 728,000 ",7/11/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2393,169, ,B2,36 ADAM COURT                            ,            ,10314,2,0,2," 6,811 "," 2,832 ",1975,1,B2," 777,000 ",12/6/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2393,192, ,B2,42 TURF COURT                            ,            ,10314,2,0,2," 4,394 "," 2,832 ",1975,1,B2," 765,000 ",11/2/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2393,205, ,B2,4 TURF COURT                             ,            ,10314,2,0,2," 4,512 "," 2,936 ",1975,1,B2, -   ,5/26/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2394,15, ,B2,57 FRASER STREET                         ,            ,10314,2,0,2," 4,200 "," 2,720 ",1970,1,B2, -   ,10/13/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2394,66, ,B2,154 KELLY BOULEVARD                      ,            ,10314,2,0,2," 4,200 "," 2,380 ",1970,1,B2, -   ,3/22/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2394,66, ,B2,154 KELLY BOULEVARD                      ,            ,10314,2,0,2," 4,200 "," 2,380 ",1970,1,B2, 10 ,1/24/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2394,82, ,B2,186 KELLY BOULEVARD                      ,            ,10314,2,0,2," 4,200 "," 2,380 ",1970,1,B2, -   ,11/1/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2395,74, ,B2,77 COPLEY STREET                         ,            ,10314,2,0,2," 4,400 "," 2,188 ",1970,1,B2," 631,000 ",6/1/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2395,86, ,B2,101 COPLEY STREET                        ,            ,10314,2,0,2," 4,200 "," 2,328 ",1970,1,B2," 675,000 ",9/29/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2395,88, ,B2,105 COPLEY STREET                        ,            ,10314,2,0,2," 4,200 "," 2,188 ",1970,1,B2," 610,000 ",10/26/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2395,90, ,B2,109 COPLEY STREET                        ,            ,10314,2,0,2," 4,200 "," 2,196 ",1970,1,B2," 625,000 ",11/15/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2396,49, ,B2,12 COPLEY STREET                         ,            ,10314,2,0,2," 4,550 "," 2,205 ",1970,1,B2," 665,000 ",6/14/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2396,76, ,B2,65 BOWDOIN STREET                        ,            ,10314,2,0,2," 4,000 "," 2,488 ",1970,1,B2, -   ,10/27/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2396,122, ,B2,11 ROCKNE STREET                         ,            ,10314,2,0,2," 4,000 "," 2,488 ",1970,1,B2, -   ,3/17/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2396,170, ,B2,80 FRASER STREET                         ,            ,10314,2,0,2," 4,300 "," 2,624 ",1970,1,B2, -   ,6/30/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2396,174, ,B2,88 FRASER STREET                         ,            ,10314,2,0,2," 4,600 "," 2,624 ",1970,1,B2," 660,000 ",9/21/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2397,70, ,B2,236 NOME AVENUE                          ,            ,10314,2,0,2," 4,500 "," 2,740 ",1975,1,B2," 300,000 ",11/4/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2397,80, ,B2,216 NOME AVENUE                          ,            ,10314,2,0,2," 4,100 "," 2,720 ",1975,1,B2," 590,000 ",6/1/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2397,134, ,B2,236 KELLY BOULEVARD                      ,            ,10314,2,0,2," 4,200 "," 2,800 ",1975,1,B2," 750,000 ",12/1/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2397,208, ,B2,36 BRUNSWICK STREET                      ,            ,10314,2,0,2," 4,100 "," 2,742 ",1975,1,B2, -   ,8/16/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2397,208, ,B2,36 BRUNSWICK STREET                      ,            ,10314,2,0,2," 4,100 "," 2,742 ",1975,1,B2, -   ,8/16/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2397,252, ,B2,79 VILLA NOVA STREET                     ,            ,10314,2,0,2," 4,000 "," 2,772 ",1983,1,B2," 714,500 ",2/17/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2398,13, ,B2,247 KELLY BOULEVARD                      ,            ,10314,2,0,2," 4,200 "," 1,928 ",1975,1,B2, -   ,5/16/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2398,33, ,B2,207 KELLY BOULEVARD                      ,            ,10314,2,0,2," 4,300 "," 1,928 ",1975,1,B2," 605,000 ",10/21/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2398,64, ,B2,184 BRIDGETOWN STREET                    ,            ,10314,2,0,2," 4,200 "," 1,580 ",1975,1,B2," 740,000 ",3/30/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2398,117, ,B2,4 TURF ROAD                              ,            ,10314,2,0,2," 4,500 "," 2,855 ",1975,1,B2," 790,000 ",10/26/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2398,133, ,B2,36 TURF ROAD                             ,            ,10314,2,0,2," 4,100 "," 2,916 ",1975,1,B2," 720,000 ",1/19/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2450,534, ,B9,202 ESSEX DRIVE                          ,            ,10314,2,0,2," 1,880 "," 1,960 ",2001,1,B9, -   ,8/16/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2451,7, ,B9,149 ESSEX DRIVE                          ,            ,10314,2,0,2," 1,725 "," 1,650 ",2001,1,B9, -   ,3/7/2017
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2451,16, ,B9,26 CHESTERFIELD LANE                     ,            ,10314,2,0,2," 2,300 "," 2,070 ",2001,1,B9," 595,000 ",7/20/2016
5,NEW SPRINGVILLE          ,02  TWO FAMILY DWELLINGS                    ,1,2451,129, ,B9,3 MARISA COURT                           ,            ,10314,2,0,2," 2,288 "," 2,100 ",2000,1,B9," 585,000 ",1/13/2017
5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1992,1064, ,R3,44 LOVELL AVENUE                         ,            ,10314,1,0,1, -   , -   ,1986,1,R3," 320,000 ",6/23/2016
5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,1992,1072, ,R3,26 LOVELL AVENUE                         ,            ,10314,1,0,1, -   , -   ,1986,1,R3, -   ,8/11/2016
